run_id,chan_id,num_train_values,num_test_values,n_predicted_anoms,normalized_pred_error,anom_scores,false_positives,false_negatives,true_positives,fp_sequences,tp_sequences,num_true_anoms,scores,spacecraft,anomaly_sequences,class
2018-05-19_15.00.10,D-7,2323,7382,3,0.0461309625401556,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 8.517138031775632}, {'start_idx': 4830, 'end_idx': 4899, 'score': 9.706559242972263}, {'start_idx': 4900, 'end_idx': 4969, 'score': 9.504133910153246}, {'start_idx': 4970, 'end_idx': 5039, 'score': 9.164357629274399}, {'start_idx': 5040, 'end_idx': 5109, 'score': 8.765980529161956}, {'start_idx': 5180, 'end_idx': 5249, 'score': 8.925495418518826}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.876024212717251}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.48191721164216}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.239466579566711}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.071540224138054}]",0,0,1,[],"[(5010, 5359), (5430, 5639), (5710, 5849)]",1,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 8.517138031775632}, {'start_idx': 4830, 'end_idx': 4899, 'score': 9.706559242972263}, {'start_idx': 4900, 'end_idx': 4969, 'score': 9.504133910153246}, {'start_idx': 4970, 'end_idx': 5039, 'score': 9.164357629274399}, {'start_idx': 5040, 'end_idx': 5109, 'score': 8.765980529161956}, {'start_idx': 5180, 'end_idx': 5249, 'score': 8.925495418518826}, {'start_idx': 5250, 'end_idx': 5319, 'score': 8.876024212717251}, {'start_idx': 5320, 'end_idx': 5389, 'score': 8.48191721164216}, {'start_idx': 5460, 'end_idx': 5529, 'score': 8.239466579566711}, {'start_idx': 5530, 'end_idx': 5599, 'score': 8.071540224138054}]",SMAP,"[[4940, 7641]]",[point]
2018-05-19_15.00.10,F-1,2609,8324,1,0.09898961946319498,"[{'start_idx': 7280, 'end_idx': 7349, 'score': 1.377292175726196}]",1,1,0,"[[7530, 7599]]",[],1,"[{'start_idx': 7280, 'end_idx': 7349, 'score': 1.377292175726196}]",SMAP,"[[5392, 5492]]",[point]
2018-05-19_15.00.10,P-4,2349,7523,3,0.015616754060268212,"[{'start_idx': 681, 'end_idx': 936, 'score': 8.734114304783578}, {'start_idx': 1921, 'end_idx': 2099, 'score': 7.472550676449003}, {'start_idx': 4550, 'end_idx': 4619, 'score': 5.425981297183877}, {'start_idx': 4620, 'end_idx': 4689, 'score': 4.275676581122401}, {'start_idx': 4690, 'end_idx': 4731, 'score': 3.55008984851376}]",0,0,3,[],"[(931, 1186), (2171, 2349), (4800, 4981)]",3,"[{'start_idx': 681, 'end_idx': 936, 'score': 8.734114304783578}, {'start_idx': 1921, 'end_idx': 2099, 'score': 7.472550676449003}, {'start_idx': 4550, 'end_idx': 4619, 'score': 5.425981297183877}, {'start_idx': 4620, 'end_idx': 4689, 'score': 4.275676581122401}, {'start_idx': 4690, 'end_idx': 4731, 'score': 3.55008984851376}]",SMAP,"[[950, 1080], [2150, 2350], [4770, 4880]]","[point, point, point]"
2018-05-19_15.00.10,G-3,2364,7647,2,0.005209543955346347,"[{'start_idx': 3920, 'end_idx': 3989, 'score': 6.716230002152881}, {'start_idx': 3990, 'end_idx': 4059, 'score': 5.916698203304198}, {'start_idx': 4060, 'end_idx': 4127, 'score': 4.703992863937951}, {'start_idx': 5390, 'end_idx': 5459, 'score': 5.664028705807607}]",1,0,1,"[[5640, 5709]]","[(4170, 4377)]",1,"[{'start_idx': 3920, 'end_idx': 3989, 'score': 6.716230002152881}, {'start_idx': 3990, 'end_idx': 4059, 'score': 5.916698203304198}, {'start_idx': 4060, 'end_idx': 4127, 'score': 4.703992863937951}, {'start_idx': 5390, 'end_idx': 5459, 'score': 5.664028705807607}]",SMAP,"[[4200, 4250]]",[point]
2018-05-19_15.00.10,T-1,2615,8352,3,0.0524167089835578,"[{'start_idx': 2310, 'end_idx': 2379, 'score': 0.828209205420942}, {'start_idx': 2380, 'end_idx': 2449, 'score': 0.771452362607171}, {'start_idx': 2450, 'end_idx': 2519, 'score': 0.9048642810092411}, {'start_idx': 2520, 'end_idx': 2589, 'score': 1.0019216947683316}, {'start_idx': 2590, 'end_idx': 2659, 'score': 2.909117015121541}, {'start_idx': 2660, 'end_idx': 2729, 'score': 3.0469363118096515}, {'start_idx': 3710, 'end_idx': 3779, 'score': 5.151416427824976}, {'start_idx': 6370, 'end_idx': 6439, 'score': 2.2633108122476115}]",2,1,1,"[[3960, 4029], [6620, 6689]]","[(2560, 2979)]",2,"[{'start_idx': 2310, 'end_idx': 2379, 'score': 0.828209205420942}, {'start_idx': 2380, 'end_idx': 2449, 'score': 0.771452362607171}, {'start_idx': 2450, 'end_idx': 2519, 'score': 0.9048642810092411}, {'start_idx': 2520, 'end_idx': 2589, 'score': 1.0019216947683316}, {'start_idx': 2590, 'end_idx': 2659, 'score': 2.909117015121541}, {'start_idx': 2660, 'end_idx': 2729, 'score': 3.0469363118096515}, {'start_idx': 3710, 'end_idx': 3779, 'score': 5.151416427824976}, {'start_idx': 6370, 'end_idx': 6439, 'score': 2.2633108122476115}]",SMAP,"[[2399, 3898], [6550, 6585]]","[point, contextual]"
2018-05-19_15.00.10,T-2,2595,8365,1,0.036359774234898765,"[{'start_idx': 6650, 'end_idx': 6719, 'score': 2.660751063372037}, {'start_idx': 6720, 'end_idx': 6789, 'score': 2.40189109202434}]",0,0,1,[],"[(6900, 7039)]",1,"[{'start_idx': 6650, 'end_idx': 6719, 'score': 2.660751063372037}, {'start_idx': 6720, 'end_idx': 6789, 'score': 2.40189109202434}]",SMAP,"[[6840, 8624]]",[point]
2018-05-19_15.00.10,D-8,2342,7614,0,0.0018576401400071353,[],0,1,0,[],[],1,[],SMAP,"[[4370, 4420]]",[point]
2018-05-19_15.00.10,D-9,2323,7146,2,0.01523706802028069,"[{'start_idx': 6160, 'end_idx': 6229, 'score': 9.883358214478907}, {'start_idx': 6230, 'end_idx': 6299, 'score': 10.64324279249464}, {'start_idx': 6300, 'end_idx': 6369, 'score': 8.10845666922361}, {'start_idx': 7076, 'end_idx': 7145, 'score': 7.83465413030666}]",0,0,1,[],"[(6410, 6619), (7326, 7395)]",1,"[{'start_idx': 6160, 'end_idx': 6229, 'score': 9.883358214478907}, {'start_idx': 6230, 'end_idx': 6299, 'score': 10.64324279249464}, {'start_idx': 6300, 'end_idx': 6369, 'score': 8.10845666922361}, {'start_idx': 7076, 'end_idx': 7145, 'score': 7.83465413030666}]",SMAP,"[[6250, 7405]]",[point]
2018-05-19_15.00.10,F-2,2601,8366,1,0.04806848229736123,"[{'start_idx': 6510, 'end_idx': 6579, 'score': 2.715651041173886}, {'start_idx': 6580, 'end_idx': 6649, 'score': 3.4105390154720068}, {'start_idx': 6650, 'end_idx': 6719, 'score': 3.2445904648691886}]",0,0,1,[],"[(6760, 6969)]",1,"[{'start_idx': 6510, 'end_idx': 6579, 'score': 2.715651041173886}, {'start_idx': 6580, 'end_idx': 6649, 'score': 3.4105390154720068}, {'start_idx': 6650, 'end_idx': 6719, 'score': 3.2445904648691886}]",SMAP,"[[5669, 8625]]",[point]
2018-05-19_15.00.10,G-4,2291,7372,1,0.007885552142634056,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 7.926250587311324}, {'start_idx': 4480, 'end_idx': 4549, 'score': 7.277272265158029}, {'start_idx': 4550, 'end_idx': 4619, 'score': 5.449883922148717}]",0,0,1,[],"[(4660, 4869)]",1,"[{'start_idx': 4410, 'end_idx': 4479, 'score': 7.926250587311324}, {'start_idx': 4480, 'end_idx': 4549, 'score': 7.277272265158029}, {'start_idx': 4550, 'end_idx': 4619, 'score': 5.449883922148717}]",SMAP,"[[4690, 4720]]",[point]
2018-05-19_15.00.10,T-3,2616,8319,2,0.004002701140071047,"[{'start_idx': 1807, 'end_idx': 2070, 'score': 7.773052880091911}, {'start_idx': 4970, 'end_idx': 5039, 'score': 8.138841489525548}, {'start_idx': 5040, 'end_idx': 5109, 'score': 6.910896607860791}, {'start_idx': 5110, 'end_idx': 5167, 'score': 5.3640743221867675}]",0,0,2,[],"[(2057, 2320), (5220, 5417)]",2,"[{'start_idx': 1807, 'end_idx': 2070, 'score': 7.773052880091911}, {'start_idx': 4970, 'end_idx': 5039, 'score': 8.138841489525548}, {'start_idx': 5040, 'end_idx': 5109, 'score': 6.910896607860791}, {'start_idx': 5110, 'end_idx': 5167, 'score': 5.3640743221867675}]",SMAP,"[[2098, 2180], [5200, 5300]]","[point, point]"
2018-05-19_15.00.10,D-11,2351,7171,1,0.01489135061930047,"[{'start_idx': 3990, 'end_idx': 4059, 'score': 16.84005058991966}, {'start_idx': 4060, 'end_idx': 4129, 'score': 12.696700138575894}, {'start_idx': 4130, 'end_idx': 4199, 'score': 10.086633074473825}]",0,0,1,[],"[(4240, 4449)]",1,"[{'start_idx': 3990, 'end_idx': 4059, 'score': 16.84005058991966}, {'start_idx': 4060, 'end_idx': 4129, 'score': 12.696700138575894}, {'start_idx': 4130, 'end_idx': 4199, 'score': 10.086633074473825}]",SMAP,"[[4270, 4330]]",[point]
2018-05-19_15.00.10,D-12,52,7658,2,0.08422855544728945,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 1.0740744473070496}, {'start_idx': 5180, 'end_idx': 5249, 'score': 2.1960862757385846}, {'start_idx': 5250, 'end_idx': 5319, 'score': 2.86359920662022}, {'start_idx': 5320, 'end_idx': 5389, 'score': 3.3270632686325246}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.6879447325479933}, {'start_idx': 7070, 'end_idx': 7139, 'score': 5.580478489027609}, {'start_idx': 7140, 'end_idx': 7209, 'score': 5.863506457162875}, {'start_idx': 7210, 'end_idx': 7279, 'score': 5.933604003583002}]",0,0,1,[],"[(5360, 5709), (7320, 7529)]",1,"[{'start_idx': 5110, 'end_idx': 5179, 'score': 1.0740744473070496}, {'start_idx': 5180, 'end_idx': 5249, 'score': 2.1960862757385846}, {'start_idx': 5250, 'end_idx': 5319, 'score': 2.86359920662022}, {'start_idx': 5320, 'end_idx': 5389, 'score': 3.3270632686325246}, {'start_idx': 5390, 'end_idx': 5459, 'score': 3.6879447325479933}, {'start_idx': 7070, 'end_idx': 7139, 'score': 5.580478489027609}, {'start_idx': 7140, 'end_idx': 7209, 'score': 5.863506457162875}, {'start_idx': 7210, 'end_idx': 7279, 'score': 5.933604003583002}]",SMAP,"[[5178, 7917]]",[point]
2018-05-19_15.00.10,B-1,2175,7784,1,0.04003170643931203,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 4.660098321875579}, {'start_idx': 4830, 'end_idx': 4899, 'score': 10.465675115274706}, {'start_idx': 4900, 'end_idx': 4969, 'score': 8.771172599051551}]",0,0,1,[],"[(5010, 5219)]",1,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 4.660098321875579}, {'start_idx': 4830, 'end_idx': 4899, 'score': 10.465675115274706}, {'start_idx': 4900, 'end_idx': 4969, 'score': 8.771172599051551}]",SMAP,"[[5060, 5130]]",[point]
2018-05-19_15.00.10,G-6,2621,8380,1,0.0075824219586111945,"[{'start_idx': 5390, 'end_idx': 5459, 'score': 9.659500346434701}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.969330770784888}]",0,0,1,[],"[(5640, 5779)]",1,"[{'start_idx': 5390, 'end_idx': 5459, 'score': 9.659500346434701}, {'start_idx': 5460, 'end_idx': 5529, 'score': 6.969330770784888}]",SMAP,"[[5600, 5700]]",[point]
2018-05-19_15.00.10,G-7,2186,7769,3,0.03148384550153588,"[{'start_idx': 3360, 'end_idx': 3429, 'score': 5.170964675708505}, {'start_idx': 3430, 'end_idx': 3499, 'score': 9.711777713398169}, {'start_idx': 3500, 'end_idx': 3569, 'score': 8.550086976493331}, {'start_idx': 3570, 'end_idx': 3628, 'score': 6.531501643902246}, {'start_idx': 4760, 'end_idx': 4829, 'score': 7.8773929424721425}, {'start_idx': 4830, 'end_idx': 4899, 'score': 8.396578614530656}, {'start_idx': 4900, 'end_idx': 4967, 'score': 6.696165120319176}, {'start_idx': 7280, 'end_idx': 7349, 'score': 4.309801757886867}, {'start_idx': 7350, 'end_idx': 7419, 'score': 10.349755819902432}, {'start_idx': 7420, 'end_idx': 7489, 'score': 9.763153955257005}, {'start_idx': 7490, 'end_idx': 7559, 'score': 7.2444599210610034}, {'start_idx': 7560, 'end_idx': 7560, 'score': 6.796017582218784}]",0,0,3,[],"[(3610, 3878), (5010, 5217), (7530, 7810)]",3,"[{'start_idx': 3360, 'end_idx': 3429, 'score': 5.170964675708505}, {'start_idx': 3430, 'end_idx': 3499, 'score': 9.711777713398169}, {'start_idx': 3500, 'end_idx': 3569, 'score': 8.550086976493331}, {'start_idx': 3570, 'end_idx': 3628, 'score': 6.531501643902246}, {'start_idx': 4760, 'end_idx': 4829, 'score': 7.8773929424721425}, {'start_idx': 4830, 'end_idx': 4899, 'score': 8.396578614530656}, {'start_idx': 4900, 'end_idx': 4967, 'score': 6.696165120319176}, {'start_idx': 7280, 'end_idx': 7349, 'score': 4.309801757886867}, {'start_idx': 7350, 'end_idx': 7419, 'score': 10.349755819902432}, {'start_idx': 7420, 'end_idx': 7489, 'score': 9.763153955257005}, {'start_idx': 7490, 'end_idx': 7559, 'score': 7.2444599210610034}, {'start_idx': 7560, 'end_idx': 7560, 'score': 6.796017582218784}]",SMAP,"[[3650, 3750], [5050, 5100], [7560, 7675]]","[contextual, point, contextual]"
2018-05-19_15.00.10,P-7,2593,7811,2,0.03213461859961625,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 3.9151414560094184}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.465854369405114}, {'start_idx': 4900, 'end_idx': 4969, 'score': 5.64060574242968}, {'start_idx': 4970, 'end_idx': 5039, 'score': 5.455695487238523}, {'start_idx': 5110, 'end_idx': 5179, 'score': 5.647904108869424}]",0,0,1,[],"[(5010, 5289), (5360, 5429)]",1,"[{'start_idx': 4760, 'end_idx': 4829, 'score': 3.9151414560094184}, {'start_idx': 4830, 'end_idx': 4899, 'score': 5.465854369405114}, {'start_idx': 4900, 'end_idx': 4969, 'score': 5.64060574242968}, {'start_idx': 4970, 'end_idx': 5039, 'score': 5.455695487238523}, {'start_idx': 5110, 'end_idx': 5179, 'score': 5.647904108869424}]",SMAP,"[[4950, 6600]]",[contextual]
2018-05-19_15.00.10,R-1,2614,6984,1,0.013195227759059215,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 3.2354282692345238}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.0673219082646157}, {'start_idx': 4410, 'end_idx': 4476, 'score': 2.344771594166599}]",0,0,1,[],"[(4520, 4726)]",1,"[{'start_idx': 4270, 'end_idx': 4339, 'score': 3.2354282692345238}, {'start_idx': 4340, 'end_idx': 4409, 'score': 3.0673219082646157}, {'start_idx': 4410, 'end_idx': 4476, 'score': 2.344771594166599}]",SMAP,"[[4510, 4590]]",[point]
2018-05-19_15.00.10,A-5,445,4433,1,0.04575839744097326,"[{'start_idx': 2450, 'end_idx': 2519, 'score': 12.269136642721893}, {'start_idx': 2520, 'end_idx': 2589, 'score': 11.394083861602239}, {'start_idx': 2590, 'end_idx': 2659, 'score': 9.354432199181918}, {'start_idx': 2660, 'end_idx': 2729, 'score': 8.669597201369761}]",0,0,1,[],"[(2700, 2979)]",1,"[{'start_idx': 2450, 'end_idx': 2519, 'score': 12.269136642721893}, {'start_idx': 2520, 'end_idx': 2589, 'score': 11.394083861602239}, {'start_idx': 2590, 'end_idx': 2659, 'score': 9.354432199181918}, {'start_idx': 2660, 'end_idx': 2729, 'score': 8.669597201369761}]",SMAP,"[[2750, 2800]]",[point]
2018-05-19_15.00.10,A-6,422,4193,1,0.011168296143502865,"[{'start_idx': 1555, 'end_idx': 1834, 'score': 10.481580454283721}]",0,0,1,[],"[(1805, 2084)]",1,"[{'start_idx': 1555, 'end_idx': 1834, 'score': 10.481580454283721}]",SMAP,"[[1890, 1930]]",[point]
2018-05-19_15.00.10,A-7,2619,8371,2,0.06368913623622875,"[{'start_idx': 5950, 'end_idx': 6019, 'score': 0.4597397831090678}, {'start_idx': 6020, 'end_idx': 6089, 'score': 2.831017693253947}, {'start_idx': 6090, 'end_idx': 6159, 'score': 3.8412110316979886}, {'start_idx': 6160, 'end_idx': 6229, 'score': 4.149637890553119}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.382405842161476}, {'start_idx': 6300, 'end_idx': 6369, 'score': 4.539162377958209}, {'start_idx': 6370, 'end_idx': 6439, 'score': 4.496962459236596}, {'start_idx': 8050, 'end_idx': 8119, 'score': 0.5292107760857965}, {'start_idx': 8120, 'end_idx': 8189, 'score': 1.1852978768011284}, {'start_idx': 8190, 'end_idx': 8259, 'score': 1.234723247372435}]",0,0,1,[],"[(6200, 6689), (8300, 8509)]",1,"[{'start_idx': 5950, 'end_idx': 6019, 'score': 0.4597397831090678}, {'start_idx': 6020, 'end_idx': 6089, 'score': 2.831017693253947}, {'start_idx': 6090, 'end_idx': 6159, 'score': 3.8412110316979886}, {'start_idx': 6160, 'end_idx': 6229, 'score': 4.149637890553119}, {'start_idx': 6230, 'end_idx': 6299, 'score': 4.382405842161476}, {'start_idx': 6300, 'end_idx': 6369, 'score': 4.539162377958209}, {'start_idx': 6370, 'end_idx': 6439, 'score': 4.496962459236596}, {'start_idx': 8050, 'end_idx': 8119, 'score': 0.5292107760857965}, {'start_idx': 8120, 'end_idx': 8189, 'score': 1.1852978768011284}, {'start_idx': 8190, 'end_idx': 8259, 'score': 1.234723247372435}]",SMAP,"[[6200, 8600]]",[contextual]
2018-05-19_15.00.10,D-13,1230,7403,1,0.02315986094819957,"[{'start_idx': 4830, 'end_idx': 4899, 'score': 8.179095469698204}, {'start_idx': 4900, 'end_idx': 4969, 'score': 10.028533066136328}, {'start_idx': 4970, 'end_idx': 5039, 'score': 8.663958069178404}, {'start_idx': 5040, 'end_idx': 5093, 'score': 7.194747687434269}]",0,0,1,[],"[(5080, 5343)]",1,"[{'start_idx': 4830, 'end_idx': 4899, 'score': 8.179095469698204}, {'start_idx': 4900, 'end_idx': 4969, 'score': 10.028533066136328}, {'start_idx': 4970, 'end_idx': 5039, 'score': 8.663958069178404}, {'start_idx': 5040, 'end_idx': 5093, 'score': 7.194747687434269}]",SMAP,"[[5070, 5230]]",[point]
2018-05-19_15.00.10,P-2,2561,7949,1,0.05388438738300663,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 11.69141041926446}, {'start_idx': 5110, 'end_idx': 5179, 'score': 13.217212418189407}, {'start_idx': 5180, 'end_idx': 5249, 'score': 12.122119153034495}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.949777920622179}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.269804589353653}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.744755295145293}]",0,0,1,[],"[(5290, 5709)]",1,"[{'start_idx': 5040, 'end_idx': 5109, 'score': 11.69141041926446}, {'start_idx': 5110, 'end_idx': 5179, 'score': 13.217212418189407}, {'start_idx': 5180, 'end_idx': 5249, 'score': 12.122119153034495}, {'start_idx': 5250, 'end_idx': 5319, 'score': 10.949777920622179}, {'start_idx': 5320, 'end_idx': 5389, 'score': 10.269804589353653}, {'start_idx': 5390, 'end_idx': 5459, 'score': 9.744755295145293}]",SMAP,"[[5300, 6420]]",[point]
2018-05-19_15.00.10,A-8,502,8115,2,0.09775068615421302,"[{'start_idx': 7630, 'end_idx': 7699, 'score': 5.318311745497083}, {'start_idx': 7700, 'end_idx': 7769, 'score': 5.612433108600383}, {'start_idx': 7770, 'end_idx': 7839, 'score': 5.948544695416078}, {'start_idx': 7840, 'end_idx': 7909, 'score': 6.308620953396671}, {'start_idx': 7910, 'end_idx': 7979, 'score': 8.199624097221204}, {'start_idx': 8045, 'end_idx': 8114, 'score': 9.746116118182636}]",0,0,1,[],"[(7880, 8229), (8295, 8364)]",1,"[{'start_idx': 7630, 'end_idx': 7699, 'score': 5.318311745497083}, {'start_idx': 7700, 'end_idx': 7769, 'score': 5.612433108600383}, {'start_idx': 7770, 'end_idx': 7839, 'score': 5.948544695416078}, {'start_idx': 7840, 'end_idx': 7909, 'score': 6.308620953396671}, {'start_idx': 7910, 'end_idx': 7979, 'score': 8.199624097221204}, {'start_idx': 8045, 'end_idx': 8114, 'score': 9.746116118182636}]",SMAP,"[[4569, 8374]]",[contextual]
2018-05-19_15.00.10,A-9,502,8174,0,0.47224898530315745,[],0,1,0,[],[],1,[],SMAP,"[[4569, 8433]]",[contextual]
2018-05-19_15.00.10,F-3,2620,8116,0,0.009527160557465318,[],0,1,0,[],[],1,[],SMAP,"[[5600, 5640]]",[contextual]
2018-05-19_15.00.10,M-6,1305,1789,1,0.049994356124265386,"[{'start_idx': 1565, 'end_idx': 1788, 'score': 12.056149587243608}]",0,0,1,[],"[(1815, 2038)]",1,"[{'start_idx': 1565, 'end_idx': 1788, 'score': 12.056149587243608}]",MSL,"[[1850, 2030]]",[point]
2018-05-19_15.00.10,M-1,1949,2017,0,0.05662120581128838,[],0,1,0,[],[],1,[],MSL,"[[1110, 2250]]",[contextual]
2018-05-19_15.00.10,M-2,1948,2017,0,0.09978750883674312,[],0,1,0,[],[],1,[],MSL,"[[1110, 2250]]",[contextual]
2018-05-19_15.00.10,S-2,666,1567,1,0.011039677363105389,"[{'start_idx': 556, 'end_idx': 814, 'score': 8.696106573080577}]",0,0,1,[],"[(806, 1064)]",1,"[{'start_idx': 556, 'end_idx': 814, 'score': 8.696106573080577}]",MSL,"[[900, 910]]",[point]
2018-05-19_15.00.10,P-10,4048,5840,1,0.06488967093350409,"[{'start_idx': 4340, 'end_idx': 4409, 'score': 9.583220915591768}, {'start_idx': 4410, 'end_idx': 4479, 'score': 11.508316476492856}, {'start_idx': 4480, 'end_idx': 4549, 'score': 10.41027669523142}, {'start_idx': 4550, 'end_idx': 4619, 'score': 9.844461137308446}, {'start_idx': 4620, 'end_idx': 4689, 'score': 9.343835247249608}, {'start_idx': 4690, 'end_idx': 4759, 'score': 8.948602560313807}]",0,0,1,[],"[(4590, 5009)]",1,"[{'start_idx': 4340, 'end_idx': 4409, 'score': 9.583220915591768}, {'start_idx': 4410, 'end_idx': 4479, 'score': 11.508316476492856}, {'start_idx': 4480, 'end_idx': 4549, 'score': 10.41027669523142}, {'start_idx': 4550, 'end_idx': 4619, 'score': 9.844461137308446}, {'start_idx': 4620, 'end_idx': 4689, 'score': 9.343835247249608}, {'start_idx': 4690, 'end_idx': 4759, 'score': 8.948602560313807}]",MSL,"[[4590, 4720]]",[point]
2018-05-19_15.00.10,T-4,2012,1957,0,0.10035521015486792,[],0,1,0,[],[],1,[],MSL,"[[1172, 1240]]",[point]
2018-05-19_15.00.10,T-5,2012,1958,1,0.007879819114869588,"[{'start_idx': 864, 'end_idx': 1131, 'score': 12.319131674587176}]",0,0,1,[],"[(1114, 1381)]",1,"[{'start_idx': 864, 'end_idx': 1131, 'score': 12.319131674587176}]",MSL,"[[1200, 1225]]",[point]
2018-05-19_15.00.10,F-7,2251,4794,3,0.16883712681856822,"[{'start_idx': 1072, 'end_idx': 1326, 'score': 3.9276375679388003}, {'start_idx': 1717, 'end_idx': 1956, 'score': 3.8424011631597415}, {'start_idx': 2450, 'end_idx': 2519, 'score': 4.101335290412766}, {'start_idx': 2520, 'end_idx': 2589, 'score': 4.172172540715242}]",1,1,2,"[[1967, 2206]]","[(1322, 1576), (2700, 2839)]",3,"[{'start_idx': 1072, 'end_idx': 1326, 'score': 3.9276375679388003}, {'start_idx': 1717, 'end_idx': 1956, 'score': 3.8424011631597415}, {'start_idx': 2450, 'end_idx': 2519, 'score': 4.101335290412766}, {'start_idx': 2520, 'end_idx': 2589, 'score': 4.172172540715242}]",MSL,"[[1250, 1450], [2670, 2790], [3325, 3425]]","[contextual, contextual, contextual]"
2018-05-19_15.00.10,M-3,1777,1867,1,0.08302027521572336,"[{'start_idx': 1122, 'end_idx': 1402, 'score': 4.735614868979888}]",0,0,1,[],"[(1372, 1652)]",1,"[{'start_idx': 1122, 'end_idx': 1402, 'score': 4.735614868979888}]",MSL,"[[1250, 1500]]",[contextual]
2018-05-19_15.00.10,M-4,1816,1778,1,0.11525886836317291,"[{'start_idx': 1065, 'end_idx': 1345, 'score': 4.282517199774156}]",0,0,1,[],"[(1315, 1595)]",1,"[{'start_idx': 1065, 'end_idx': 1345, 'score': 4.282517199774156}]",MSL,"[[1250, 1500]]",[contextual]
2018-05-19_15.00.10,M-5,1772,2043,1,0.09464712576368162,"[{'start_idx': 1279, 'end_idx': 1543, 'score': 4.600139177156053}]",0,0,1,[],"[(1529, 1793)]",1,"[{'start_idx': 1279, 'end_idx': 1543, 'score': 4.600139177156053}]",MSL,"[[1250, 1550]]",[contextual]
2018-05-19_15.00.10,P-15,3422,2596,1,0.017932750234756916,"[{'start_idx': 1050, 'end_idx': 1317, 'score': 8.95415082252611}]",0,0,1,[],"[(1300, 1567)]",1,"[{'start_idx': 1050, 'end_idx': 1317, 'score': 8.95415082252611}]",MSL,"[[1390, 1410]]",[point]
2018-05-19_15.00.10,C-1,1898,2004,1,0.028989685353765903,"[{'start_idx': 250, 'end_idx': 507, 'score': 6.266669921114471}]",0,1,1,[],"[(500, 757)]",2,"[{'start_idx': 250, 'end_idx': 507, 'score': 6.266669921114471}]",MSL,"[[550, 750], [2100, 2210]]","[point, contextual]"
2018-05-19_15.00.10,C-2,504,1791,1,0.10921942980704025,"[{'start_idx': 0, 'end_idx': 195, 'score': 6.1673320014040485}]",0,1,1,[],"[(250, 445)]",2,"[{'start_idx': 0, 'end_idx': 195, 'score': 6.1673320014040485}]",MSL,"[[290, 390], [1540, 1575]]","[point, contextual]"
2018-05-19_15.00.10,T-12,885,2170,1,0.023690647254759965,"[{'start_idx': 366, 'end_idx': 602, 'score': 5.543311193851068}]",0,0,1,[],"[(616, 852)]",1,"[{'start_idx': 366, 'end_idx': 602, 'score': 5.543311193851068}]",MSL,"[[630, 750]]",[contextual]
2018-05-19_15.00.10,T-13,885,2170,0,0.03198340572652695,[],0,2,0,[],[],2,[],MSL,"[[690, 790], [1900, 2050]]","[contextual, contextual]"
2018-05-19_15.00.10,F-4,1984,3162,1,0.035111640561087426,"[{'start_idx': 2450, 'end_idx': 2519, 'score': 7.009421779108329}, {'start_idx': 2520, 'end_idx': 2589, 'score': 6.583200204562058}]",0,0,1,[],"[(2700, 2839)]",1,"[{'start_idx': 2450, 'end_idx': 2519, 'score': 7.009421779108329}, {'start_idx': 2520, 'end_idx': 2589, 'score': 6.583200204562058}]",MSL,"[[2700, 2770]]",[point]
2018-05-19_15.00.10,F-5,2338,3662,1,0.018475877816588947,"[{'start_idx': 3290, 'end_idx': 3359, 'score': 14.152522391730997}, {'start_idx': 3360, 'end_idx': 3429, 'score': 13.488329502665573}, {'start_idx': 3430, 'end_idx': 3499, 'score': 12.039603433214708}, {'start_idx': 3500, 'end_idx': 3563, 'score': 9.211652835978455}]",0,0,1,[],"[(3540, 3813)]",1,"[{'start_idx': 3290, 'end_idx': 3359, 'score': 14.152522391730997}, {'start_idx': 3360, 'end_idx': 3429, 'score': 13.488329502665573}, {'start_idx': 3430, 'end_idx': 3499, 'score': 12.039603433214708}, {'start_idx': 3500, 'end_idx': 3563, 'score': 9.211652835978455}]",MSL,"[[3550, 3700]]",[point]
2018-05-19_15.00.10,D-14,3415,2365,1,0.02943187581852857,"[{'start_idx': 1641, 'end_idx': 1869, 'score': 10.025303505940375}]",0,1,1,[],"[(1891, 2119)]",2,"[{'start_idx': 1641, 'end_idx': 1869, 'score': 10.025303505940375}]",MSL,"[[1630, 1650], [1800, 2000]]","[point, point]"
